number,title,link,source_id,published_at,state,transcript_source,discovered_at
54,"La Liga, qué pasa? (23. Spieltag)",https://audio.podigee-cdn.net/171261-m-39717b9244be1bf9e22c8fda91c2734e.m4a?source=feed,1000465184968,2020-02-10T17:38:02Z,done,apple,2026-06-14T09:25:57+00:00
55,Die Top-Talente außerhalb Europas,https://audio.podigee-cdn.net/170066-m-5405194bc38bc9c1dfaebec6ce4665f6.m4a?source=feed,1000465922894,2020-02-18T09:25:17Z,done,apple,2026-06-14T09:25:57+00:00
56,"Ligatour 1: ESP, ENG, FRA",https://audio.podigee-cdn.net/526521-m-ac4950cad343cd3e7f68bcb1e0c2c9ed.m4a?source=feed,1000532787467,2021-08-23T08:55:40Z,done,apple,2026-06-14T09:25:57+00:00
57,"2. Bundesliga, was geht? (5. Spieltag)",https://audio.podigee-cdn.net/531320-m-2c3fbfe1e2c126c88266ecd6a404cd2a.m4a?source=feed,1000533537136,2021-08-30T09:45:38Z,done,apple,2026-06-14T09:25:57+00:00
58,"Ligatour 2: ESP, FRA, ITA, ENG",https://audio.podigee-cdn.net/547529-m-816bbb235a22bbd6dfd2b5df6589b4ed.m4a?source=feed,1000536137059,2021-09-21T10:50:34Z,done,apple,2026-06-14T09:25:57+00:00
59,"2. Bundesliga, was geht? (8. Spieltag)",https://audio.podigee-cdn.net/553176-m-3ea80a92f5238f3787e299549a0e1e49.m4a?source=feed,1000536968930,2021-09-29T08:36:00Z,done,apple,2026-06-14T09:25:57+00:00
60,"Ligatour 3: Mozzarella, Trainingsfaulheit, Saudi-Arabien und LaLigaLangeweile",https://audio.podigee-cdn.net/568071-m-e4380d89ddf2b6a731949a1b13f61eb9.m4a?source=feed,1000539051874,2021-10-19T11:25:38Z,done,apple,2026-06-14T09:25:57+00:00
61,"2. Männer-Bundesliga, was geht? (11. Spieltag)",https://audio.podigee-cdn.net/574762-m-a1c6210772ebd9c3bdf5b6a4f3ce25b2.m4a?source=feed,1000539799577,2021-10-26T17:25:56Z,done,apple,2026-06-14T09:25:57+00:00
62,"Ligatour 4: Erlöser, furiose Aufsteiger, deutscher Fußball und Schewas neues Projekt",https://audio.podigee-cdn.net/585279-m-ce584b0961abce6265a6f22a6bb81f6d.m4a?source=feed,1000541242220,2021-11-09T15:05:25Z,done,apple,2026-06-14T09:25:57+00:00
63,"Impfpässe, viel Last auf jungen Schultern und ein ""neuer"" HSV (2. Männer-Bundesliga)",https://audio.podigee-cdn.net/596994-m-146d063974dfcdb1c82c8783b3acbbfb.m4a?source=feed,1000542996186,2021-11-24T22:12:00Z,done,apple,2026-06-14T09:25:57+00:00
64,"Das neue Juve, Pochettinos Tuchelisation und zwei wilde Sevillas (Ligatour 5)",https://audio.podigee-cdn.net/608217-m-b338084d6fb47fecc91f42e751a31d57.m4a?source=feed,1000544229455,2021-12-07T17:15:55Z,done,apple,2026-06-14T09:25:57+00:00
65,"Torhüterfragen und Spaß an Sandhausen (2. Männer-Bundesliga, 18. Spieltag)",https://audio.podigee-cdn.net/621773-m-c3b19ac01f1cd9d0351c69fdaa39554c.m4a?source=feed,1000545625898,2021-12-21T11:00:23Z,done,apple,2026-06-14T09:25:57+00:00
66,Guardiola macht den Fußball kaputt (Ligatour 6),https://audio.podigee-cdn.net/643241-m-65c20f5010cf0473f38d91744500d0b4.m4a?source=feed,1000548265262,2022-01-18T18:35:56Z,done,apple,2026-06-14T09:25:57+00:00
67,Dem Club hilft nur noch Immobile (2. Männer-Bundesliga),https://audio.podigee-cdn.net/674349-m-e77fb4f2d616887bb8fa3f6ac64bb0ac.m4a?source=feed,1000551903487,2022-02-22T16:46:00Z,done,apple,2026-06-14T09:25:57+00:00
68,Sporsdirektor sucht Siegerstuhl,https://audio.podigee-cdn.net/693952-m-cb02b756698e45b060de0b7c3114057b.m4a?source=feed,1000554112676,2022-03-15T16:50:22Z,done,apple,2026-06-14T09:25:57+00:00
69,Euer Sportdirektor war wer nochmal?,https://audio.podigee-cdn.net/703838-m-3a6aeb4c1cf036f5c7369c408c0c5877.m4a?source=feed,1000554833914,2022-03-22T09:20:35Z,done,apple,2026-06-14T09:25:57+00:00
70,Der Friedhelm Funkel des Weltfußballs,https://audio.podigee-cdn.net/708647-m-c0532ce627d826452d4f9555c9fbaf1f.m4a?source=feed,1000555439340,2022-03-28T09:15:28Z,done,apple,2026-06-14T09:25:57+00:00
71,Träume von Sandhausen,https://audio.podigee-cdn.net/733184-m-a3c190048f6550f6e8f0bae7d8dca7ac.m4a?source=feed,1000557945670,2022-04-18T17:40:39Z,done,apple,2026-06-14T09:25:57+00:00
72,"Alter Walter, mein Lieberknecht, was für ein Finish, Ole!",https://audio.podigee-cdn.net/756037-m-52dc891da6dcf8f11324415e4d85923a.m4a?source=feed,1000561552830,2022-05-16T09:40:06Z,done,apple,2026-06-14T09:25:57+00:00
73,Ligatour Saisonfazit,https://audio.podigee-cdn.net/762848-m-fd65427f4121d5af646828f96986ca5f.m4a?source=feed,1000563324295,2022-05-23T15:25:33Z,done,apple,2026-06-14T09:25:57+00:00
74,Samir sam mir,https://audio.podigee-cdn.net/850325-m-f32233831ea74b8b20b925f65050f14a.m4a?source=feed,1000577070256,2022-08-23T08:35:40Z,done,apple,2026-06-14T09:25:57+00:00
75,Ligatour: Zirkus in Europa,https://audio.podigee-cdn.net/869567-m-2c8da58f3dee0d8b9c83ccead08aca05.m4a?source=feed,1000579338164,2022-09-13T13:50:10Z,done,apple,2026-06-14T09:25:57+00:00
76,Leitlwolf und Schuster-Booster (2. Männer-Bundesliga),https://audio.podigee-cdn.net/875814-m-a8fcd57ee8fc52493651f786177f3995.m4a?source=feed,1000580080307,2022-09-20T15:35:50Z,done,apple,2026-06-14T09:25:57+00:00
77,Ligatour: True Crime auf Spanisch,https://audio.podigee-cdn.net/887667-m-fbf88c882ed960cdf8e925b7e5b5a6ca.m4a?source=feed,1000581558238,2022-10-04T15:50:54Z,done,apple,2026-06-14T09:25:57+00:00
78,Schultzzuweisungen und Klaußtrophobie (2. Männer-Bundesliga),https://audio.podigee-cdn.net/894444-m-3fe278abc6945aaad7c3fa7762478813.m4a?source=feed,1000582311304,2022-10-11T17:40:29Z,done,apple,2026-06-14T09:25:57+00:00
79,"Ligatour: Auferstehung, Abschied, Abstieg",https://audio.podigee-cdn.net/915119-m-9dcc0778f9d329ff9c6a01de9e13a1af.m4a?source=feed,1000584076007,2022-10-27T09:50:54Z,no_transcript,apple,2026-06-14T09:25:57+00:00
80,"Darmstadt ist wütend, Fürth Zorniger (2. Männer-Bundesliga)",https://audio.podigee-cdn.net/933543-m-1f8424502c37f5cee7ea9f405c715b95.m4a?source=feed,1000586264702,2022-11-15T11:35:48Z,done,apple,2026-06-14T09:25:57+00:00
81,Ligatour: Trainer nicht übers Gasperini brechen,https://audio.podigee-cdn.net/1021494-m-910a7220d1d91dd57c4ef51897b1aa84.m4a?source=feed,1000599945191,2023-02-16T11:00:12Z,done,apple,2026-06-14T09:25:57+00:00
82,Von Leitllinien und Verwaltern an der Spitze (2. Männer-Bundesliga),https://audio.podigee-cdn.net/553158-m-239dea9caff670454adb9081b0ee4ed6.m4a?source=feed,1000601178577,2023-02-22T21:39:10Z,done,apple,2026-06-14T09:25:57+00:00
