number,title,link,source_id,published_at,state,transcript_source,discovered_at
47,FG047 Wüstenforschung,https://forschergeist.de/podcast/fg047-wuestenforschung/,158,2017-07-20T10:00:08+02:00,done,podlove,2026-06-16T10:50:04+00:00
48,FG048 Die Zukunftsmacher,https://forschergeist.de/podcast/fg048-die-zukunftsmacher/,160,2017-08-10T11:00:55+02:00,done,podlove,2026-06-16T10:50:04+00:00
49,FG049 Open Educational Resources,https://forschergeist.de/podcast/fg049-open-educational-resources/,164,2017-09-12T12:48:30+02:00,done,podlove,2026-06-16T10:50:04+00:00
50,FG050 Duft und Riechen,https://forschergeist.de/podcast/fg050-duft-und-riechen/,166,2017-11-06T11:00:54+01:00,done,podlove,2026-06-16T10:50:04+00:00
51,FG051 Gründungsmanagement,https://forschergeist.de/podcast/fg051-gruendungsmanagement/,168,2017-12-05T15:40:52+01:00,done,podlove,2026-06-16T10:50:04+00:00
52,FG052 Deutsches Museum Bonn,https://forschergeist.de/podcast/fg052-deutsches-museum-bonn/,170,2017-12-23T14:00:47+01:00,done,podlove,2026-06-16T10:50:04+00:00
53,FG053 Energiewende,https://forschergeist.de/podcast/fg053-energiewende/,172,2018-01-08T10:00:55+01:00,done,podlove,2026-06-16T10:50:04+00:00
54,FG054 Urbane Resilienz,https://forschergeist.de/podcast/fg054-urbane-resilienz/,176,2018-03-12T15:56:08+01:00,done,podlove,2026-06-16T10:50:04+00:00
55,FG055 Die Kunst des Wissens,https://forschergeist.de/podcast/fg055-die-kunst-des-wissens/,179,2018-03-28T12:22:51+02:00,done,podlove,2026-06-16T10:50:04+00:00
56,FG056 Die digitale Medizin,https://forschergeist.de/podcast/fg056-die-digitale-medizin/,181,2018-04-20T10:15:00+02:00,done,podlove,2026-06-16T10:50:04+00:00
57,FG057 Artenschutz und Zoos,https://forschergeist.de/podcast/fg057-artenschutz-und-zoos/,186,2018-05-16T16:45:36+02:00,done,podlove,2026-06-16T10:50:04+00:00
58,FG058 Fischerei,https://forschergeist.de/podcast/fg058-fischerei/,191,2018-06-05T23:35:33+02:00,done,podlove,2026-06-16T10:50:04+00:00
59,FG059 Digitale Didaktik,https://forschergeist.de/podcast/fg059-digitale-didaktik/,195,2018-06-22T20:35:09+02:00,done,podlove,2026-06-16T10:50:04+00:00
60,FG060 Klimawandel,https://forschergeist.de/podcast/fg060-klimawandel/,193,2018-07-06T00:10:34+02:00,done,podlove,2026-06-16T10:50:04+00:00
61,FG061 Persönlichkeitsentwicklung,https://forschergeist.de/podcast/fg061-persoenlichkeitsentwicklung/,198,2018-07-27T10:00:23+02:00,done,podlove,2026-06-16T10:50:04+00:00
62,FG062 Leichte Sprache,https://forschergeist.de/podcast/fg062-leichte-sprache/,204,2018-08-17T10:00:06+02:00,done,podlove,2026-06-16T10:50:04+00:00
63,FG063 Geothermie,https://forschergeist.de/podcast/fg063-geothermie/,206,2018-10-12T20:49:49+02:00,done,podlove,2026-06-16T10:50:04+00:00
64,FG064 Ethik und Genetik,https://forschergeist.de/podcast/fg064-ethik-und-genetik/,209,2018-10-29T12:51:30+01:00,done,podlove,2026-06-16T10:50:04+00:00
65,FG065 Feuerökologie,https://forschergeist.de/podcast/fg065-feueroekologie/,213,2019-01-30T15:19:34+01:00,done,podlove,2026-06-16T10:50:04+00:00
66,FG066 Klimaneutralität,https://forschergeist.de/podcast/fg066-klimaneutralitaet/,215,2019-02-20T23:01:56+01:00,done,podlove,2026-06-16T10:50:04+00:00
67,FG067 Datenbasierte Konfliktforschung,https://forschergeist.de/podcast/fg067-datenbasierte-konfliktforschung/,224,2019-04-26T12:17:05+02:00,done,podlove,2026-06-16T10:50:04+00:00
68,FG068 Risikoforschung,https://forschergeist.de/podcast/fg068-risikoforschung/,227,2019-05-30T09:00:41+02:00,done,podlove,2026-06-16T10:50:04+00:00
69,FG069 Islamische Ästhetik,https://forschergeist.de/podcast/fg069-islamische-aesthetik/,229,2019-06-30T11:00:46+02:00,done,podlove,2026-06-16T10:50:04+00:00
70,FG070 Nachhaltigkeit und die Stadt,https://forschergeist.de/podcast/fg070-nachhaltigkeit-und-die-stadt/,234,2019-07-29T11:00:56+02:00,done,podlove,2026-06-16T10:50:04+00:00
71,FG071 Wirtschaft und Wettbewerb,https://forschergeist.de/podcast/fg071-wirtschaft-und-wettbewerb/,236,2019-09-05T14:48:48+02:00,done,podlove,2026-06-16T10:50:04+00:00
72,FG072 Verantwortung in der Informatik,https://forschergeist.de/podcast/fg072-verantwortung-in-der-informatik/,238,2019-10-01T11:00:44+02:00,done,podlove,2026-06-16T10:50:04+00:00
73,FG073 Klimawandel in Seen,https://forschergeist.de/podcast/fg073-klimawandel-in-seen/,241,2019-11-19T19:35:49+01:00,done,podlove,2026-06-16T10:50:04+00:00
74,FG074 Stoffwechselforschung,https://forschergeist.de/podcast/fg074-stoffwechselforschung/,244,2019-12-17T13:09:25+01:00,done,podlove,2026-06-16T10:50:04+00:00
75,FG075 Literatur und Digitalisierung,https://forschergeist.de/podcast/fg075-literatur-und-digitalisierung/,246,2020-01-29T11:00:19+01:00,done,podlove,2026-06-16T10:50:04+00:00
76,FG076 Mobilität und Gesellschaft,https://forschergeist.de/podcast/fg076-mobilitaet-und-gesellschaft/,249,2020-02-26T14:05:47+01:00,done,podlove,2026-06-16T10:50:04+00:00
77,FG077 Organisationsforschung,https://forschergeist.de/podcast/fg077-organisationsforschung/,251,2020-03-11T23:00:14+01:00,done,podlove,2026-06-16T10:50:04+00:00
78,FG078 Angst und Zukunft,https://forschergeist.de/podcast/fg078-angst-und-zukunft/,253,2020-04-01T11:00:00+02:00,done,podlove,2026-06-16T10:50:04+00:00
79,FG079 Wüstenforschung (Teil 2),https://forschergeist.de/podcast/fg079-wuestenforschung-teil-2/,255,2020-04-29T22:56:42+02:00,done,podlove,2026-06-16T10:50:04+00:00
80,FG080 Medien und Meinungsbildung,https://forschergeist.de/podcast/fg080-medien-und-meinungsbildung/,256,2020-05-25T20:37:25+02:00,done,podlove,2026-06-16T10:50:04+00:00
81,FG081 Wissenschaftskommunikation in Krisen,https://forschergeist.de/podcast/fg081-wissenschaftskommunikation-in-krisen/,257,2020-06-05T16:47:08+02:00,done,podlove,2026-06-16T10:50:04+00:00
82,FG082 Kriminalbiologie,https://forschergeist.de/podcast/fg082-kriminalbiologie/,259,2020-10-13T11:00:25+02:00,done,podlove,2026-06-16T10:50:04+00:00
83,FG083 Bioengineering,https://forschergeist.de/podcast/fg083-bioengineering/,260,2020-11-17T13:28:27+01:00,done,podlove,2026-06-16T10:50:04+00:00
84,FG084 Evidenzbasierte Medizin,https://forschergeist.de/podcast/fg084-evidenzbasierte-medizin/,261,2020-12-11T11:00:00+01:00,done,podlove,2026-06-16T10:50:04+00:00
85,FG085 Coronavirus Structural Task Force,https://forschergeist.de/podcast/fg085-coronavirus-structural-task-force/,262,2021-04-06T13:51:42+02:00,done,podlove,2026-06-16T10:50:04+00:00
86,FG086 Klugscheißen im Fernsehen,https://forschergeist.de/podcast/fg086-klugscheissen-im-fernsehen/,264,2021-10-13T11:00:00+02:00,done,podlove,2026-06-16T10:50:04+00:00
87,FG087 Computertomographie,https://forschergeist.de/podcast/fg087-computertomographie/,265,2021-10-31T10:04:41+01:00,done,podlove,2026-06-16T10:50:04+00:00
88,FG088 Reifen aus Löwenzahn,https://forschergeist.de/podcast/fg088-reifen-aus-loewenzahn/,266,2021-11-14T16:00:00+01:00,done,podlove,2026-06-16T10:50:04+00:00
89,FG089 Geometrie und Visualisierung,https://forschergeist.de/podcast/fg089-geometrie-und-visualisierung/,267,2021-12-06T05:00:00+01:00,done,podlove,2026-06-16T10:50:04+00:00
90,FG090 Angeln und Naturschutz,https://forschergeist.de/podcast/fg090-angeln-und-naturschutz/,268,2022-01-03T07:00:00+01:00,done,podlove,2026-06-16T10:50:04+00:00
91,FG091 Sprunginnovationen,https://forschergeist.de/podcast/fg091-sprunginnovationen/,270,2022-01-25T06:00:00+01:00,done,podlove,2026-06-16T10:50:04+00:00
92,FG092 Innovationen kreativ ermöglichen,https://forschergeist.de/podcast/fg092-innovationen-kreativ-ermoeglichen/,272,2022-03-09T14:45:47+01:00,done,podlove,2026-06-16T10:50:04+00:00
93,FG093 Solarstrom für Mieter,https://forschergeist.de/podcast/fg093-solarstrom-fuer-mieter/,274,2022-04-12T15:24:05+02:00,done,podlove,2026-06-16T10:50:04+00:00
94,FG094 Vulkanologie,https://forschergeist.de/podcast/fg094-vulkanologie/,275,2022-06-01T11:00:00+02:00,done,podlove,2026-06-16T10:50:04+00:00
95,FG095 Federated Secure Computing,https://forschergeist.de/podcast/fg095-federated-secure-computing/,276,2022-06-21T10:00:00+02:00,done,podlove,2026-06-16T10:50:04+00:00
96,FG096 Tierstimmenarchiv,https://forschergeist.de/podcast/fg096-tierstimmenarchiv/,277,2022-07-26T10:34:28+02:00,done,podlove,2026-06-16T10:50:04+00:00
97,FG097 Hacker School,https://forschergeist.de/podcast/fg097-hacker-school/,278,2022-09-06T09:00:00+02:00,done,podlove,2026-06-16T10:50:04+00:00
98,FG098 Philosophie kommunizieren,https://forschergeist.de/podcast/fg098-philosophie-kommunizieren/,279,2022-10-21T15:21:58+02:00,done,podlove,2026-06-16T10:50:04+00:00
99,FG099 Biodiversität von Mikroorganismen,https://forschergeist.de/podcast/fg099-biodiversitaet-von-mikroorganismen/,280,2023-02-27T20:14:32+01:00,done,podlove,2026-06-16T10:50:04+00:00
100,FG100 Stellarator,https://forschergeist.de/podcast/fg100-stellarator/,286,2026-01-11T21:38:00+01:00,done,podlove,2026-06-16T10:50:04+00:00
