word,is_stop,264,265,266,268,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293
nichts,True,7.0,15.0,13.0,12.0,6.0,2.0,16.0,3.0,19.0,3.0,2.0,10.0,10.0,7.0,15.0,2.0,8.0,3.0,5.0,7.0,30.0,6.0,3.0,3.0,4.0,10.0,9.0,6.0
nichtsdestotrotz,False,,,1.0,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,
nichtsicherheit,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
nichtwissen,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
nichtwissende,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
nichtöffentlich,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
nick,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
nicken,False,,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,
nickend,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
nickname,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
nico,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
nicodri,False,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
nie,True,2.0,2.0,1.0,2.0,3.0,2.0,,6.0,3.0,1.0,1.0,8.0,,1.0,5.0,4.0,3.0,2.0,2.0,,12.0,,1.0,2.0,,7.0,5.0,3.0
nieder,False,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
niederfick,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
niedergeschrieben,False,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
niederland,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
niederlande,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
niederlanden,False,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
niederlegen,False,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
niederschlägen,False,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
niederschwellig,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
niedlich,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
niedrig,False,,,1.0,,,,,,,,,,2.0,,,,,,1.0,,2.0,,,,,,,
niedriglohnsektor,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
niedrigschwellig,False,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
niedrigwelt,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
niemals,False,,,,,8.0,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,6.0,,1.0
niemand,True,1.0,10.0,8.0,,10.0,1.0,1.0,3.0,3.0,,1.0,4.0,3.0,1.0,7.0,3.0,3.0,3.0,4.0,3.0,22.0,,3.0,,,3.0,2.0,
niet,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
nigeria,False,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
niklas,False,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimm,False,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
nimmen,False,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
nimmst,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
nimo,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
nirgends,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
nirgendwo,False,,,,,1.0,,1.0,,,,,,,,,,,,,,8.0,,,1.0,,,1.0,
nische,False,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,2.0,,
nischending,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
nischenforderung,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
nischenthema,False,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,
nischig,False,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,
nischiger,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
nist,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
niveau,False,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,6.0
nix,False,,,1.0,,1.0,12.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
no,False,,,,,,1.0,,,,,,,,,,,2.0,,,,4.0,,,,,,1.0,
nobila,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
noch,True,85.0,79.0,65.0,77.0,81.0,56.0,81.0,55.0,88.0,41.0,35.0,88.0,56.0,35.0,76.0,37.0,87.0,42.0,79.0,88.0,202.0,79.0,49.0,38.0,23.0,80.0,61.0,41.0
nochmal,False,,18.0,27.0,28.0,19.0,,18.0,28.0,23.0,12.0,20.0,16.0,10.0,7.0,36.0,30.0,24.0,20.0,25.0,16.0,83.0,23.0,25.0,10.0,18.0,4.0,8.0,10.0
nochmals,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
noego,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
nog,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
nollywood,False,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
nord,False,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
nordafrika,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
nordamerika,False,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
norden,False,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,
nordisch,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
nordkorea,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
norm,False,2.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,
normal,False,4.0,,1.0,2.0,1.0,9.0,1.0,1.0,4.0,1.0,,2.0,18.0,2.0,1.0,,2.0,3.0,2.0,2.0,,5.0,,5.0,,1.0,6.0,3.0
normalerweise,False,,,1.0,4.0,1.0,1.0,,,,,3.0,,1.0,2.0,,,,,2.0,,,1.0,,,,,,3.0
normalfall,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
normalisieren,False,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
normalisierung,False,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,
norman,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
normativ,False,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
normieren,False,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
normungsinstitution,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
north,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
northern,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
not,False,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,2.0,,
notar,False,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
note,False,,1.0,,,,,6.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
notes,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
notice,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
notifications,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
notorie,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
notorisch,False,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
notwendig,False,,,,,4.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,2.0,,3.0,,,2.0,,2.0
notwendige,False,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
notwendigkeit,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
notz,False,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
novego,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
novellieren,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
novellierung,False,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
november,False,,,,,1.0,1.0,,,5.0,1.0,2.0,,,1.0,,1.0,,,,,4.0,,3.0,,,,1.0,
novum,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
now,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
nrw,False,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,6.0,,,,,
nsa,False,,3.0,,,,15.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
nsdap,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
nse,False,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
nsl,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
nso,False,,,,,29.0,,1.0,,,,,,,,,,,,,,,,,,,,,
nsu,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
nuance,False,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
nudel,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
nudging,False,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
nuklear,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
null,False,,,2.0,,1.0,,,,2.0,,,1.0,4.0,,1.0,,,,,,2.0,,,1.0,,,,
nulle,False,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
nullmals,False,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
nullnummer,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
nulpe,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
numerisch,False,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
nummer,False,,2.0,2.0,3.0,2.0,,2.0,2.0,,,,2.0,1.0,,,,3.0,1.0,,1.0,,,,1.0,3.0,1.0,,
nummerliste,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
nun,True,,1.0,,2.0,2.0,1.0,3.0,8.0,3.0,2.0,,2.0,1.0,,,,1.0,1.0,4.0,3.0,4.0,2.0,4.0,,1.0,,2.0,10.0
nur,True,61.0,58.0,39.0,50.0,90.0,19.0,49.0,25.0,61.0,36.0,14.0,45.0,33.0,16.0,70.0,17.0,43.0,25.0,21.0,37.0,110.0,29.0,15.0,34.0,5.0,48.0,57.0,22.0
nut,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
nutzbar,False,,,,1.0,,,,,,,,,,,1.0,2.0,,,,1.0,4.0,,,,,,,
nutzen,False,1.0,4.0,1.0,9.0,14.0,3.0,,,13.0,2.0,,,1.0,3.0,7.0,9.0,4.0,2.0,2.0,13.0,8.0,2.0,,6.0,2.0,2.0,5.0,
nutzende,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
nutzenden,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
nutzender,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,
nutzer,False,3.0,,1.0,,,,,,,,,,,1.0,1.0,5.0,4.0,,,2.0,6.0,2.0,,,,,1.0,
nutzerbasis,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
nutzerfreundlich,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
nutzerfreundlichkeit,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
nutzerin,False,6.0,,,,,,,,,,,,,,,3.0,2.0,,,1.0,,2.0,,,,,,
nutzerinnen,False,1.0,2.0,,,,,,,,,,,,,,8.0,1.0,,,1.0,,4.0,,,,,,
nutzerinnenrecht,False,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
nutzerinnenrechte,False,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
nutzerinnus,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
nutzerinrecht,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
nutzerkont,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
nutzerraum,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
nutzerschaft,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
nutzerzahle,False,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
nutzung,False,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,
nutzungsberechtigt,False,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
nutzungsberechtigte,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
nutzungsberechtigten,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
nutzungsberechtigung,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
nutzungsentzündung,False,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
nutzungsfreundlichkeit,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
nutzungsgesetz,False,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
nutzungsrebühr,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
nutzungsszenarie,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
nutzungszweck,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
nuxusansatz,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
nächst,False,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
nächste,False,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
nächster,False,4.0,7.0,1.0,10.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,9.0,3.0,5.0,3.0,9.0,8.0,33.0,7.0,10.0,3.0,4.0,7.0,6.0,1.0
nächstes,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
nägel,False,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
näh,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
nähe,False,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
nähere,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
nähern,False,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,2.0,,,,,,
nämlich,False,11.0,12.0,11.0,17.0,18.0,18.0,11.0,8.0,17.0,9.0,2.0,15.0,3.0,5.0,15.0,6.0,3.0,8.0,1.0,12.0,28.0,14.0,5.0,6.0,12.0,9.0,14.0,5.0
nö,False,,1.0,,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,1.0,
nördernfeld,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
nördlich,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
nötig,False,,,2.0,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,
nützen,False,,,,,,,1.0,,,,,,2.0,,,,,,,1.0,2.0,,,,,,,
nützlich,False,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
ob,True,16.0,18.0,18.0,18.0,14.0,8.0,24.0,6.0,15.0,13.0,2.0,26.0,14.0,4.0,15.0,7.0,19.0,9.0,16.0,12.0,45.0,16.0,7.0,3.0,11.0,3.0,15.0,7.0
obd,False,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
obdachlose,False,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
obdort,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
oben,True,4.0,3.0,,,,2.0,3.0,,6.0,1.0,1.0,1.0,,,,,1.0,1.0,,,3.0,2.0,1.0,,1.0,,2.0,
obendrauf,False,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
oberer,False,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,
oberflächlich,False,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
oberthema,False,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
oberverwaltung,False,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
oberverwaltungsgericht,False,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
oberverwaltungsgerichte,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
oberüberschrift,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
objekt,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
objektiv,False,,,,,,,,,,,,,,,,2.0,,,,,,,5.0,,,1.0,,
obleuterrund,False,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
obscurity,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
obskur,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
obwohl,False,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,,,2.0,3.0,1.0,3.0,,1.0,,2.0,,2.0,5.0,2.0,1.0,,2.0,3.0,
och,False,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
oder,True,138.0,87.0,106.0,112.0,109.0,79.0,68.0,56.0,81.0,65.0,32.0,134.0,59.0,48.0,92.0,61.0,69.0,73.0,69.0,92.0,209.0,79.0,57.0,65.0,35.0,61.0,84.0,54.0
oecd,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
oettinger,False,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
oeuvres,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
of,False,,,,,1.0,,1.0,3.0,1.0,1.0,,,1.0,,,1.0,,,,,,4.0,,,,1.0,1.0,
off,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
offen,True,4.0,2.0,3.0,,3.0,,1.0,9.0,14.0,4.0,5.0,,2.0,1.0,1.0,6.0,1.0,3.0,2.0,4.0,9.0,2.0,1.0,8.0,1.0,4.0,,1.0
offenbar,False,,,,3.0,4.0,1.0,2.0,1.0,,2.0,,,,,,1.0,1.0,,2.0,,10.0,,,,,,,
offenbaren,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
offengelegen,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
offenhalten,False,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
offenheit,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
offenige,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
offenkundig,False,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
offenlassen,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
offenlegen,False,,,,4.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,
offensichtlich,False,1.0,,,2.0,1.0,,,,1.0,,1.0,1.0,,6.0,,3.0,,,,,,,,1.0,3.0,1.0,,
offensichtliche,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
offensichtlichst,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
offensiv,False,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,
offenstehen,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
office,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
offiziell,False,2.0,1.0,4.0,,3.0,2.0,,3.0,,3.0,3.0,,,3.0,,4.0,,1.0,,,,,1.0,,1.0,1.0,2.0,
offizielle,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
offline,False,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,1.0,3.0,
offliner,False,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
oft,True,11.0,5.0,5.0,5.0,1.0,10.0,2.0,1.0,7.0,8.0,1.0,15.0,7.0,3.0,6.0,5.0,4.0,13.0,5.0,10.0,10.0,9.0,1.0,2.0,1.0,15.0,5.0,7.0
oftmals,False,1.0,,,,,,,2.0,,,,1.0,,,,,,1.0,,2.0,,,,,1.0,,1.0,
oh,False,,2.0,4.0,5.0,1.0,3.0,5.0,6.0,3.0,1.0,3.0,10.0,2.0,2.0,4.0,,8.0,1.0,9.0,5.0,16.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0
ohne,True,3.0,10.0,3.0,6.0,5.0,1.0,6.0,5.0,9.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,5.0,1.0,6.0,6.0,14.0,8.0,2.0,3.0,,5.0,3.0,
ohnegleichen,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ohnehin,False,,,,,,1.0,,,1.0,1.0,,1.0,2.0,,2.0,,,,,,,1.0,,,,,,
ohnmacht,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
ohnmachtsverhältnis,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
ohnmächtig,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
ohr,False,4.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,
oi,False,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
ok,False,4.0,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
okay,False,12.0,31.0,28.0,53.0,19.0,16.0,18.0,14.0,25.0,4.0,10.0,27.0,18.0,6.0,34.0,7.0,23.0,11.0,16.0,15.0,35.0,15.0,22.0,20.0,2.0,11.0,33.0,17.0
oktober,False,,,,1.0,,1.0,1.0,,,,,,2.0,,,2.0,,,,,,,,,,1.0,,
olaf,False,,,,,,,6.0,,,,,,,1.0,,,1.0,1.0,,,4.0,1.0,,,,,,
oligarchin,False,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
oligopol,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
oll,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
oma,False,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
ominös,False,,,,,,,1.0,,,,1.0,,,,,,,2.0,,,,,,1.0,,,,
omnibus,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
on,False,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
one,False,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
onkologie,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
onlin,False,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
online,False,,4.0,4.0,,,,1.0,4.0,1.0,2.0,1.0,2.0,,2.0,1.0,,1.0,,,8.0,5.0,,,4.0,,1.0,1.0,2.0
onlinezugangsgesetz,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
only,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
op,False,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
opak,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
open,False,,,,,,,5.0,,1.0,1.0,,,,1.0,,,,,22.0,,8.0,,,1.0,,2.0,,
openai,False,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
opencode,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
opendesk,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
opening,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
openmls,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
openstreetmaps,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
operation,False,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,,,,
operationalisieren,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
operations,False,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
operierst,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
opfer,False,,,,,15.0,1.0,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,
opfergruppe,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
opinion,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
opportun,False,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
opportunity,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
opposition,False,,,,,2.0,12.0,1.0,,,,1.0,,,3.0,1.0,,,4.0,,,,1.0,,,,,,
oppositionelle,False,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
oppositionsfraktion,False,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
oppositionsführer,False,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
oppositionspartei,False,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,
oppositionspolitiker,False,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
opt,False,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
optimal,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
optimalerweise,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
optimieren,False,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,3.0,
optimierungsprobleme,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
optimismus,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
optimistisch,False,,,,1.0,,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,
option,False,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,
optional,False,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
optionsparalyse,False,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
optisch,False,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,
or,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
orange,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
oranienburger,False,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
orchidee,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
orden,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
ordentlich,False,1.0,1.0,5.0,2.0,6.0,1.0,1.0,2.0,,2.0,2.0,,,2.0,1.0,,3.0,,2.0,2.0,6.0,,,4.0,1.0,,1.0,
ordern,False,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
ordner,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
ordnung,False,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,
ordnungsgemäß,False,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
org,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
organ,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
organic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
organigramm,False,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
organisation,False,,1.0,,1.0,2.0,,1.0,6.0,3.0,9.0,9.0,,,8.0,,2.0,,1.0,,,2.0,2.0,,2.0,3.0,12.0,,1.0
organisationserlass,False,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
organisationserlasse,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
organisationsproblem,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
organisationswisse,False,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
organisationswissen,False,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
organisatorisch,False,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
organisieren,False,1.0,3.0,,,2.0,,,,,,,,1.0,1.0,,,,,3.0,,,7.0,1.0,6.0,,4.0,,
organisiert,False,1.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,
orientieren,False,,,,,,,,,,5.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,
orientierst,False,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
orientierung,False,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
original,False,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
originalsprach,False,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
