number,title,link,source_id,published_at,state,transcript_source,discovered_at
59,Radioaktive Cryptoparty,https://chaosradio.de/cr192-radioaktive-cryptoparty,538,2013-07-25T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
60,Die großen Brüder,https://chaosradio.de/cr191-die-grossen-brueder,539,2013-06-27T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
61,3D-Drucker für jedermann,https://chaosradio.de/cr190-3d-drucker-fuer-jedermann,540,2013-05-30T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
62,Das Ende der Flatrates,https://chaosradio.de/cr189-das-ende-der-flatrates,541,2013-04-25T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
63,Plasterouter,https://chaosradio.de/cr188-plasterouter,542,2013-03-28T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
64,Elektronengehirne,https://chaosradio.de/cr187-elektronengehirne,543,2013-02-28T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
65,Elektronische Schließsysteme,https://chaosradio.de/cr186-elektronische-schliesssystem,544,2013-01-31T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
66,Weltuntergang,https://chaosradio.de/cr185-weltuntergang,545,2012-11-29T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
67,Technik und Krieg,https://chaosradio.de/cr184-technik-und-krieg,546,2012-10-29T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
68,Clean IT,https://chaosradio.de/cr183-clean-it,547,2012-09-25T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
69,Klempner des Internets,https://chaosradio.de/cr182-klempner-des-internets,548,2012-08-30T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
70,Störende Störerhaftung,https://chaosradio.de/cr181-stoerende-stoererhaftung,549,2012-07-26T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
71,Einmal mit Profis,https://chaosradio.de/cr180-einmal-mit-profis,550,2012-06-28T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
72,Kopierkulturkampf,https://chaosradio.de/cr179-kopierkulturkampf,551,2012-05-31T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
73,"Freundschaft, Ponies und Cumberbitches",https://chaosradio.de/cr178-freundschaft-ponies-cumberbitches,552,2012-04-26T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
74,Bargeldloses Bargeld,https://chaosradio.de/cr177-bargeldloses-bargeld,553,2012-03-29T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
75,Moderne Maschinenmenschen,https://chaosradio.de/cr176-moderne-maschinenmenschen,554,2012-02-23T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
76,R.I.P. Filesharing?,https://chaosradio.de/cr175-rip-filesharing,555,2012-01-26T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
77,Piratensender Powerplay,https://chaosradio.de/cr174-piratensender-powerplay,556,2011-11-30T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
78,Staatstrojaner,https://chaosradio.de/cr173-staatstrojaner,557,2011-10-27T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
79,"SSL. Oder: Einmal aufmachen, bitte.",https://chaosradio.de/chaosradio_172,558,2011-09-29T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
80,"DNA, Datenbank und Genethik",https://chaosradio.de/chaosradio_171,559,2011-08-25T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
81,Handyschnüffeleien,https://chaosradio.de/chaosradio_170,560,2011-07-28T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
82,Bitcoins,https://chaosradio.de/chaosradio_169,561,2011-06-30T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
83,Dezentrale Soziale Netzwerke,https://chaosradio.de/chaosradio_168,562,2011-05-27T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
84,OpenData,https://chaosradio.de/chaosradio_167,563,2011-04-29T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
85,Verstrahlter Informationsverkehr,https://chaosradio.de/chaosradio_166,564,2011-03-31T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
86,Internet in Krisengebieten,https://chaosradio.de/chaosradio_165,565,2011-02-24T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
87,Schlüsselfragen,https://chaosradio.de/chaosradio_164,566,2011-01-27T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
88,Kulturtechnik Technikkultur,https://chaosradio.de/chaosradio_163,567,2010-11-25T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
89,Freifunk,https://chaosradio.de/chaosradio_162,568,2010-10-28T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
90,SuisseID und der deutsche elektronische Personalausweis,https://chaosradio.de/chaosradio_161,569,2010-09-29T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
