number,title,link,source_id,published_at,state,transcript_source,discovered_at
44,Der FIFA-Prozess,https://audio.podigee-cdn.net/30790-m-ae132cd8400929cf07d9f141070805fa.m4a?source=feed,1000415712171,2018-07-12T12:47:38Z,done,apple,2026-06-14T18:56:02+00:00
45,WM-Tag 33: An der englischen Bushaltestelle,https://audio.podigee-cdn.net/31555-m-70db27b0c4e39ac9fb8969b4c8438878.m4a?source=feed,1000620749042,2018-07-16T16:00:04Z,done,apple,2026-06-14T18:56:02+00:00
46,Die WM 2018 vor Ort,https://audio.podigee-cdn.net/31570-m-0c0c02b74827b173847de11b90b42c04.m4a?source=feed,1000415969532,2018-07-16T21:05:49Z,done,apple,2026-06-14T18:56:02+00:00
47,Mesut Özils Rücktritt,https://audio.podigee-cdn.net/33500-m-b9391e314b500f94b1b6bc15c60b0434.m4a?source=feed,1000620749068,2018-07-25T13:44:48Z,done,apple,2026-06-14T18:56:02+00:00
48,Fußballtrainer,https://audio.podigee-cdn.net/28514-m-fcbdd0dbec805620d17b9529b3e0ba14.m4a?source=feed,1000417294802,2018-08-06T14:18:45Z,done,apple,2026-06-14T18:56:02+00:00
49,Die Urteile im FIFA-Prozess,https://audio.podigee-cdn.net/38654-m-c13dd71da38985694b35faac0c3bd657.m4a?source=feed,1000620748853,2018-09-05T20:16:53Z,done,apple,2026-06-14T18:56:02+00:00
50,Erdbeben im belgischen Fußball,https://audio.podigee-cdn.net/43848-m-54e8e8969e227e9b09e4ee0a780d0980.m4a?source=feed,1000620748998,2018-10-10T19:42:22Z,done,apple,2026-06-14T18:56:02+00:00
51,Neues aus der Fußballpodcastwelt,https://audio.podigee-cdn.net/44485-m-b346f34107a6856b56b0269c5fc98b5a.m4a?source=feed,1000421970265,2018-10-16T12:55:22Z,done,apple,2026-06-14T18:56:02+00:00
52,Frauen in der Kurve – Fan.Tastic Females,https://audio.podigee-cdn.net/44941-m-f0a9f94fd4562944273882add68b7039.m4a?source=feed,1000422167828,2018-10-19T07:08:05Z,done,apple,2026-06-14T18:56:02+00:00
53,Russland nach der WM (Teil II),https://audio.podigee-cdn.net/46564-m-43fff25531aa16e1db71638bc3317c79.m4a?source=feed,1000620749097,2018-10-30T18:03:47Z,done,apple,2026-06-14T18:56:02+00:00
54,Football Leaks – Teil 3,https://audio.podigee-cdn.net/50787-m-6d4fc9fe888f842508d7f9154ff31258.m4a?source=feed,1000423772648,2018-11-13T13:00:53Z,done,apple,2026-06-14T18:56:02+00:00
55,#12monate - der Sportjahresrückblick,https://audio.podigee-cdn.net/58012-m-651f702708567e685ffb7336efdc3416.m4a?source=feed,1000620748996,2018-11-30T11:38:19Z,done,apple,2026-06-14T18:56:02+00:00
