number,title,link,source_id,published_at,state,transcript_source,discovered_at
51,"MM051 Up The Shut Fuck, You Must",https://freakshow.fm/podlove/file/2134/s/feed/c/mp3/mm051-up-the-shut-fuck-you-must.mp3,849,"Thu, 30 Sep 2010 23:14:37 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
52,MM052 Trololo Tralala,https://freakshow.fm/podlove/file/2130/s/feed/c/mp3/mm052-trololo-tralala.mp3,848,"Fri, 15 Oct 2010 00:51:54 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
53,MM053 Wir sind alle Chuck Norris,https://freakshow.fm/podlove/file/2126/s/feed/c/mp3/mm053-wir-sind-alle-chuck-norris.mp3,847,"Fri, 29 Oct 2010 00:13:32 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
54,MM054 Datenesoterik,https://freakshow.fm/podlove/file/2122/s/feed/c/mp3/mm054-datenesoterik.mp3,846,"Thu, 18 Nov 2010 23:51:35 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
55,MM055 Macintosh Not Included,https://freakshow.fm/podlove/file/2118/s/feed/c/mp3/mm055-macintosh-not-included.mp3,845,"Thu, 02 Dec 2010 01:55:42 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
56,MM056 Das Bild hängt schief,https://freakshow.fm/podlove/file/2114/s/feed/c/mp3/mm056-das-bild-haengt-schief.mp3,844,"Thu, 16 Dec 2010 01:09:23 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
57,MM057 The tip is broken when you need it,https://freakshow.fm/podlove/file/2110/s/feed/c/mp3/mm057-the-tip-is-broken-when-you-need-it.mp3,843,"Sat, 08 Jan 2011 03:17:37 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
58,MM058 MacBook Liberation Front,https://freakshow.fm/podlove/file/2106/s/feed/c/mp3/mm058-macbook-liberation-front.mp3,842,"Thu, 20 Jan 2011 01:12:15 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
59,MM059 Das Internet braucht mehr Sex,https://freakshow.fm/podlove/file/2102/s/feed/c/mp3/mm059-das-internet-braucht-mehr-sex.mp3,841,"Thu, 03 Feb 2011 02:23:27 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
60,MM060 Back to the Boots,https://freakshow.fm/podlove/file/2098/s/feed/c/mp3/mm060-back-to-the-boots.mp3,840,"Thu, 17 Feb 2011 01:21:27 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
61,MM061 Bolt Move,https://freakshow.fm/podlove/file/2094/s/feed/c/mp3/mm061-bolt-move.mp3,839,"Thu, 03 Mar 2011 02:27:15 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
62,MM062 Honey Rider,https://freakshow.fm/podlove/file/2090/s/feed/c/mp3/mm062-honey-rider.mp3,838,"Fri, 18 Mar 2011 15:33:12 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
63,MM063 Gesprächsthemenskat,https://freakshow.fm/podlove/file/2086/s/feed/c/mp3/mm063-gespraechsthemenskat.mp3,837,"Thu, 21 Apr 2011 01:11:18 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
64,MM064 Opa erzählt vom Krieg,https://freakshow.fm/podlove/file/2082/s/feed/c/mp3/mm064-opa-erzaehlt-vom-krieg.mp3,836,"Wed, 04 May 2011 22:51:11 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
65,MM065 Stimme der Jugend,https://freakshow.fm/podlove/file/2078/s/feed/c/mp3/mm065-stimme-der-jugend.mp3,835,"Wed, 18 May 2011 22:48:15 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
66,MM066 Control Shift Eject,https://freakshow.fm/podlove/file/2074/s/feed/c/mp3/mm066-control-shift-eject.mp3,834,"Thu, 02 Jun 2011 00:18:47 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
67,MM067 Mouse Pointer HD,https://freakshow.fm/podlove/file/2070/s/feed/c/mp3/mm067-mouse-pointer-hd.mp3,833,"Wed, 15 Jun 2011 23:56:32 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
68,MM068 Zehn Meter Bremsspur,https://freakshow.fm/podlove/file/2066/s/feed/c/mp3/mm068-zehn-meter-bremsspur.mp3,832,"Wed, 29 Jun 2011 11:55:36 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
69,MM069 Mach den Affen weg,https://freakshow.fm/podlove/file/2062/s/feed/c/mp3/mm069-mach-den-affen-weg.mp3,831,"Sat, 23 Jul 2011 09:43:15 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
70,MM070 Dieser Planet ist durchgespielt,https://freakshow.fm/podlove/file/2058/s/feed/c/mp3/mm070-dieser-planet-ist-durchgespielt.mp3,830,"Tue, 23 Aug 2011 15:25:33 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
71,MM071 Sicheres Durchstöbern,https://freakshow.fm/podlove/file/2054/s/feed/c/mp3/mm071-sicheres-durchstoebern.mp3,829,"Wed, 07 Sep 2011 23:11:15 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
72,MM072 Anonyme Adobiker,https://freakshow.fm/podlove/file/2050/s/feed/c/mp3/mm072-anonyme-adobiker.mp3,828,"Mon, 19 Sep 2011 21:36:48 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
73,MM073 Creepy,https://freakshow.fm/podlove/file/2046/s/feed/c/mp3/mm073-creepy.mp3,827,"Thu, 06 Oct 2011 11:39:58 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
74,MM074 Tal der Tränen,https://freakshow.fm/podlove/file/2042/s/feed/c/mp3/mm074-tal-der-traenen.mp3,826,"Wed, 19 Oct 2011 22:26:47 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
75,MM075 Meistens Immer,https://freakshow.fm/podlove/file/2038/s/feed/c/mp3/mm075-meistens-immer.mp3,825,"Mon, 31 Oct 2011 23:44:12 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
76,MM076 Seepferdchensex,https://freakshow.fm/podlove/file/2034/s/feed/c/mp3/mm076-seepferdchensex.mp3,824,"Thu, 17 Nov 2011 00:28:04 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
77,MM077 Der Spiegel ruckelt,https://freakshow.fm/podlove/file/2030/s/feed/c/mp3/mm077-der-spiegel-ruckelt.mp3,823,"Mon, 28 Nov 2011 23:59:25 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
78,MM078 Casual Minecraft Wannabes,https://freakshow.fm/podlove/file/2026/s/feed/c/mp3/mm078-casual-minecraft-wannabes.mp3,822,"Tue, 13 Dec 2011 01:11:16 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
79,MM079 Folgen heißt Maul halten,https://freakshow.fm/podlove/file/2022/s/feed/c/mp3/mm079-folgen-heisst-maul-halten.mp3,821,"Thu, 19 Jan 2012 01:14:57 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
80,MM080 Kalender für Einhundert,https://freakshow.fm/podlove/file/2018/s/feed/c/mp3/mm080-kalender-fuer-einhundert.mp3,820,"Wed, 01 Feb 2012 23:48:25 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
81,MM081 Hochdynamisch-Metaprogrammatisch,https://freakshow.fm/podlove/file/2014/s/feed/c/mp3/mm081-hochdynamisch-metaprogrammatisch.mp3,819,"Fri, 17 Feb 2012 01:07:36 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
82,MM082 Verklickmeinnicht,https://freakshow.fm/podlove/file/2010/s/feed/c/mp3/mm082-verklickmeinnicht.mp3,818,"Tue, 28 Feb 2012 01:19:23 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
83,MM083 The Mother of all Einlauf,https://freakshow.fm/podlove/file/2006/s/feed/c/mp3/mm083-the-mother-of-all-einlauf.mp3,817,"Wed, 14 Mar 2012 23:09:36 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
84,MM084 Auf Honig,https://freakshow.fm/podlove/file/2002/s/feed/c/mp3/mm084-auf-honig.mp3,816,"Thu, 29 Mar 2012 16:14:38 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
85,MM085 Peak Apple,https://freakshow.fm/podlove/file/1998/s/feed/c/mp3/mm085-peak-apple.mp3,815,"Wed, 11 Apr 2012 23:34:01 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
86,MM086 Deutschland wurde heruntergeladen,https://freakshow.fm/podlove/file/1994/s/feed/c/mp3/mm086-deutschland-wurde-heruntergeladen.mp3,814,"Thu, 26 Apr 2012 08:53:31 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
87,MM087 My Little Server: FreeBSD Is Magic,https://freakshow.fm/podlove/file/1990/s/feed/c/mp3/mm087-my-little-server-freebsd-is-magic.mp3,813,"Wed, 09 May 2012 23:41:22 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
88,MM088 Pregnant Hill,https://freakshow.fm/podlove/file/1986/s/feed/c/mp3/mm088-pregnant-hill.mp3,812,"Wed, 23 May 2012 22:08:30 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
89,MM089 To Be Announced,https://freakshow.fm/podlove/file/1982/s/feed/c/mp3/mm089-to-be-announced.mp3,811,"Wed, 06 Jun 2012 22:15:47 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
90,MM090 Speerspitze der digitalen Revolution (TM),https://freakshow.fm/podlove/file/1978/s/feed/c/mp3/mm090-speerspitze-der-digitalen-revolution-tm.mp3,810,"Wed, 20 Jun 2012 23:18:46 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
91,MM091 Es schikaniert mich,https://freakshow.fm/podlove/file/1974/s/feed/c/mp3/mm091-es-schikaniert-mich.mp3,809,"Mon, 02 Jul 2012 23:18:29 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
92,MM092 Appartig,https://freakshow.fm/podlove/file/1970/s/feed/c/mp3/mm092-appartig.mp3,808,"Wed, 18 Jul 2012 23:45:36 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
93,MM093 Massiv hohl,https://freakshow.fm/podlove/file/1966/s/feed/c/mp3/mm093-massiv-hohl.mp3,807,"Wed, 08 Aug 2012 23:58:06 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
94,MM094 Mit einer leichten Haselnuss im Abgang,https://freakshow.fm/podlove/file/1962/s/feed/c/mp3/mm094-mit-einer-leichten-haselnuss-im-abgang.mp3,806,"Wed, 22 Aug 2012 23:56:30 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
95,MM095 Steve Jobs im Schneewittchensarg,https://freakshow.fm/podlove/file/1958/s/feed/c/mp3/mm095-steve-jobs-im-schneewittchensarg.mp3,805,"Wed, 05 Sep 2012 23:37:06 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
96,MM096 Am Rand zu 2D-Land,https://freakshow.fm/podlove/file/1954/s/feed/c/mp3/mm096-am-rand-zu-2d-land.mp3,804,"Thu, 20 Sep 2012 00:03:32 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
97,MM097 Zieht Fäden bis in den vierten Stock,https://freakshow.fm/podlove/file/1950/s/feed/c/mp3/mm097-zieht-faeden-bis-in-den-vierten-stock.mp3,803,"Wed, 03 Oct 2012 22:23:22 +0000",done,podlove,2026-06-10T20:45:11+00:00
98,MM098 Der Hörer sitzt,https://freakshow.fm/podlove/file/1946/s/feed/c/mp3/mm098-der-hoerer-sitzt.mp3,802,"Tue, 23 Oct 2012 10:23:12 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
99,MM099 Brainwashanlage,https://freakshow.fm/podlove/file/1942/s/feed/c/mp3/mm099-brainwashanlage.mp3,801,"Thu, 15 Nov 2012 01:24:06 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
100,MM100 Lemon Soaked Paper Napkins,https://freakshow.fm/podlove/file/1938/s/feed/c/mp3/mm100-lemon-soaked-paper-napkins.mp3,800,"Wed, 28 Nov 2012 14:32:10 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
101,MM101 Pirate Match,https://freakshow.fm/podlove/file/1934/s/feed/c/mp3/mm101-pirate-match.mp3,799,"Thu, 13 Dec 2012 00:39:34 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
102,MM102 Nur noch mit Profis,https://freakshow.fm/podlove/file/1930/s/feed/c/mp3/mm102-nur-noch-mit-profis.mp3,798,"Thu, 10 Jan 2013 03:00:11 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
103,MM103 Plattform mit Migrationshintergrund,https://freakshow.fm/podlove/file/1926/s/feed/c/mp3/mm103-plattform-mit-migrationshintergrund.mp3,797,"Thu, 24 Jan 2013 01:17:01 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
104,MM104 Möglichst nah an der Null,https://freakshow.fm/podlove/file/1922/s/feed/c/mp3/mm104-moeglichst-nah-an-der-null.mp3,796,"Thu, 07 Feb 2013 02:03:10 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
105,MM105 Featuritis Ante Portas,https://freakshow.fm/podlove/file/1918/s/feed/c/mp3/mm105-featuritis-ante-portas.mp3,795,"Thu, 21 Feb 2013 00:07:44 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
106,MM106 No Known Issues,https://freakshow.fm/podlove/file/1914/s/feed/c/mp3/mm106-no-known-issues.mp3,794,"Thu, 07 Mar 2013 00:08:42 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
107,MM107 Der neue Morseanschluss der Telekom,https://freakshow.fm/podlove/file/1910/s/feed/c/mp3/mm107-der-neue-morseanschluss-der-telekom.mp3,793,"Wed, 03 Apr 2013 23:58:06 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
108,MM108 Funktional kaputt,https://freakshow.fm/podlove/file/1906/s/feed/c/mp3/mm108-funktional-kaputt.mp3,792,"Wed, 17 Apr 2013 23:35:23 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
109,MM109 Pie Malum Domine Dona Nobis Requiem,https://freakshow.fm/podlove/file/1902/s/feed/c/mp3/mm109-pie-malum-domine-dona-nobis-requiem.mp3,791,"Thu, 02 May 2013 11:15:36 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
110,MM110 The One Million Satoshi Pizza,https://freakshow.fm/podlove/file/1898/s/feed/c/mp3/mm110-the-one-million-satoshi-pizza.mp3,790,"Wed, 15 May 2013 23:07:26 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
111,MM111 Gute Nacht John-Boy,https://freakshow.fm/podlove/file/1894/s/feed/c/mp3/mm111-gute-nacht-john-boy.mp3,789,"Wed, 29 May 2013 23:03:56 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
112,MM112 In Werbung bewegen,https://freakshow.fm/podlove/file/1890/s/feed/c/mp3/mm112-in-werbung-bewegen.mp3,788,"Wed, 12 Jun 2013 23:15:32 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
113,MM113 Unser Dorf soll schneller werden,https://freakshow.fm/podlove/file/3213/s/feed/c/mp3/mm113-unser-dorf-soll-schneller-werden.mp3,1072,"Wed, 26 Jun 2013 21:53:47 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
114,"MM114 Über State redet man nicht, State hat man",https://freakshow.fm/podlove/file/3341/s/feed/c/mp3/mm114-ueber-state-redet-man-nicht-state-hat-man.mp3,1076,"Wed, 10 Jul 2013 23:29:12 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
115,FS115 Die blaue Maus auf dem Berg,https://freakshow.fm/podlove/file/3371/s/feed/c/mp3/fs115-die-blaue-maus-auf-dem-berg.mp3,1082,"Wed, 07 Aug 2013 22:34:22 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
116,FS116 Raus mit der Erratik,https://freakshow.fm/podlove/file/3374/s/feed/c/mp3/fs116-raus-mit-der-erratik.mp3,1085,"Wed, 21 Aug 2013 22:57:48 +0000",no_transcript,podlove,2026-06-10T20:45:11+00:00
